authors	deposited_during_datathon	Run	BioSample	BioProject	collection_year	geo_loc_name_country	lat_lon	latitude	longitude	env_broad_scale	env_local_scale	env_medium_original	host_common_name	host_latin_name	animal_gut	dna_extraction_method	dna_extraction_amount	library_selection	platform	sequencing_platform	instrument	library_layout	datastore_filetype	doi_publication
Morales_Allegrini_Zabaloy	no	SRR20429523	SAMN29892328	PRJNA861243	2019	Argentina	"-38.42733,-62.29473"	-38.42733	-62.29473	Organism	Avena sativa	Rhizosphere	NA	NA	No	Qiagen DNeasy DNA Extraction kit	0.25 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3390/agronomy12102246
Morales_Allegrini_Zabaloy	no	SRR20429524	SAMN29892327	PRJNA861243	2018	Argentina	"-38.42733,-62.29473"	-38.42733	-62.29473	Organism	Avena sativa	Rhizosphere	NA	NA	No	Qiagen DNeasy DNA Extraction kit	0.25 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3390/agronomy12102246
Morales_Allegrini_Zabaloy	no	SRR20429525	SAMN29892326	PRJNA861243	2018	Argentina	"-38.42733,-62.29473"	-38.42733	-62.29473	Organism	Avena sativa	Rhizosphere	NA	NA	No	Qiagen DNeasy DNA Extraction kit	0.25 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3390/agronomy12102246
Morales_Allegrini_Zabaloy	no	SRR20429526	SAMN29892317	PRJNA861243	2018	Argentina	"-38.42733,-62.29473"	-38.42733	-62.29473	Organism	Avena sativa	Rhizosphere	NA	NA	No	Qiagen DNeasy DNA Extraction kit	0.25 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3390/agronomy12102246
Morales_Allegrini_Zabaloy	no	SRR20429527	SAMN29892316	PRJNA861243	2018	Argentina	"-38.42733,-62.29473"	-38.42733	-62.29473	Organism	Avena sativa	Rhizosphere	NA	NA	No	Qiagen DNeasy DNA Extraction kit	0.25 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3390/agronomy12102246
Cerecetto_Leoni_Babin	no	SRR12214820	SAMN15524343	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214821	SAMN15524342	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214822	SAMN15524341	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214823	SAMN15524340	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214824	SAMN15524339	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214825	SAMN15524338	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214826	SAMN15524337	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214835	SAMN15524336	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214840	SAMN15524349	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214841	SAMN15524348	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214842	SAMN15524347	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214843	SAMN15524346	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214844	SAMN15524345	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214845	SAMN15524344	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214846	SAMN15524335	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Cerecetto_Leoni_Babin	no	SRR12214847	SAMN15524334	PRJNA646084	2017	Uruguay	"-33.15544,-54.29281"	-33.15544	-54.29281	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.1093/femsec/fiab023
Covelli_Frene_Wall	no	SRR17055845	SAMN23482026	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055846	SAMN23482025	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055847	SAMN23482024	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055848	SAMN23482023	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055849	SAMN23482076	PRJNA784308	2018	Argentina	"-39.88416,-64.89046"	-39.88416	-64.89046	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055850	SAMN23482075	PRJNA784308	2018	Argentina	"-39.88416,-64.89045"	-39.88416	-64.89045	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055851	SAMN23482074	PRJNA784308	2018	Argentina	"-39.88416,-64.89044"	-39.88416	-64.89044	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055852	SAMN23482073	PRJNA784308	2018	Argentina	"-39.88416,-64.89043"	-39.88416	-64.89043	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055853	SAMN23482072	PRJNA784308	2018	Argentina	"-39.88416,-64.89042"	-39.88416	-64.89042	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055854	SAMN23482071	PRJNA784308	2018	Argentina	"-39.88416,-64.89041"	-39.88416	-64.89041	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055855	SAMN23482070	PRJNA784308	2018	Argentina	"-39.88416,-64.8904"	-39.88416	-64.8904	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055856	SAMN23482069	PRJNA784308	2018	Argentina	"-39.88416,-64.89039"	-39.88416	-64.89039	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055857	SAMN23482068	PRJNA784308	2018	Argentina	"-39.88416,-64.89038"	-39.88416	-64.89038	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055858	SAMN23482067	PRJNA784308	2018	Argentina	"-39.88416,-64.89037"	-39.88416	-64.89037	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055859	SAMN23482022	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055860	SAMN23482066	PRJNA784308	2018	Argentina	"-39.88416,-64.89036"	-39.88416	-64.89036	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055861	SAMN23482065	PRJNA784308	2018	Argentina	"-39.88416,-64.89035"	-39.88416	-64.89035	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055862	SAMN23482064	PRJNA784308	2018	Argentina	"-39.88416,-64.89034"	-39.88416	-64.89034	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055863	SAMN23482063	PRJNA784308	2018	Argentina	"-39.88416,-64.89033"	-39.88416	-64.89033	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055864	SAMN23482062	PRJNA784308	2018	Argentina	"-39.88416,-64.89032"	-39.88416	-64.89032	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055865	SAMN23482061	PRJNA784308	2018	Argentina	"-39.88416,-64.89031"	-39.88416	-64.89031	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055866	SAMN23482060	PRJNA784308	2018	Argentina	"-39.88416,-64.8903"	-39.88416	-64.8903	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055867	SAMN23482059	PRJNA784308	2018	Argentina	"-39.88416,-64.89029"	-39.88416	-64.89029	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055868	SAMN23482058	PRJNA784308	2018	Argentina	"-39.88416,-64.89028"	-39.88416	-64.89028	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055869	SAMN23482057	PRJNA784308	2018	Argentina	"-39.88416,-64.89027"	-39.88416	-64.89027	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055870	SAMN23482021	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055871	SAMN23482056	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055872	SAMN23482055	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055873	SAMN23482054	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055874	SAMN23482053	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055875	SAMN23482052	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055876	SAMN23482051	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055877	SAMN23482050	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055878	SAMN23482049	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055879	SAMN23482048	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055880	SAMN23482047	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055881	SAMN23482020	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055882	SAMN23482046	PRJNA784308	2018	Argentina	"-39.88416,-64.89046"	-39.88416	-64.89046	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055883	SAMN23482045	PRJNA784308	2018	Argentina	"-39.88416,-64.89045"	-39.88416	-64.89045	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055884	SAMN23482044	PRJNA784308	2018	Argentina	"-39.88416,-64.89044"	-39.88416	-64.89044	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055885	SAMN23482043	PRJNA784308	2018	Argentina	"-39.88416,-64.89043"	-39.88416	-64.89043	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055886	SAMN23482042	PRJNA784308	2018	Argentina	"-39.88416,-64.89042"	-39.88416	-64.89042	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055887	SAMN23482041	PRJNA784308	2018	Argentina	"-39.88416,-64.89041"	-39.88416	-64.89041	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055888	SAMN23482040	PRJNA784308	2018	Argentina	"-39.88416,-64.8904"	-39.88416	-64.8904	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055889	SAMN23482039	PRJNA784308	2018	Argentina	"-39.88416,-64.89039"	-39.88416	-64.89039	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055890	SAMN23482038	PRJNA784308	2018	Argentina	"-39.88416,-64.89038"	-39.88416	-64.89038	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055891	SAMN23482037	PRJNA784308	2018	Argentina	"-39.88416,-64.89037"	-39.88416	-64.89037	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055892	SAMN23482019	PRJNA784308	2018	Argentina	"-39.98555,-64.91861"	-39.98555	-64.91861	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055893	SAMN23482036	PRJNA784308	2018	Argentina	"-39.88416,-64.89036"	-39.88416	-64.89036	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055894	SAMN23482035	PRJNA784308	2018	Argentina	"-39.88416,-64.89035"	-39.88416	-64.89035	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055895	SAMN23482034	PRJNA784308	2018	Argentina	"-39.88416,-64.89034"	-39.88416	-64.89034	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055896	SAMN23482033	PRJNA784308	2018	Argentina	"-39.88416,-64.89033"	-39.88416	-64.89033	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055897	SAMN23482032	PRJNA784308	2018	Argentina	"-39.88416,-64.89032"	-39.88416	-64.89032	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055898	SAMN23482031	PRJNA784308	2018	Argentina	"-39.88416,-64.89031"	-39.88416	-64.89031	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
Covelli_Frene_Wall	no	SRR17055899	SAMN23482030	PRJNA784308	2018	Argentina	"-39.88416,-64.8903"	-39.88416	-64.8903	Mineral	Soil	Agricultural soil	NA	NA	No	FastDNA SPIN kit for soil	0.5 g	PCR	Illumina	Illumina MiSeq	Illumina MiSeq	Paired	Fastq	https://doi.org/10.3389/fsoil.2022.835849
